"","date","temp","id"
"1",2023-07-27,23.3400001525879,"OISST"
"2",2023-07-28,23.5400009155273,"OISST"
"3",2023-07-29,23.7199993133545,"OISST"
"4",2023-07-30,23.7600002288818,"OISST"
"5",2023-07-31,23.7999992370605,"OISST"
"6",2023-08-01,23.6599998474121,"OISST"
"7",2023-08-02,23.3500003814697,"OISST"
"8",2023-08-03,23.0599994659424,"OISST"
"9",2023-08-04,23.0499992370605,"OISST"
"10",2023-08-05,23.1399993896484,"OISST"
"11",2023-08-06,23.25,"OISST"
"12",2023-08-07,23.4300003051758,"OISST"
"13",2023-08-08,23.5599994659424,"OISST"
"14",2023-08-09,23.7700004577637,"OISST"
"15",2023-08-10,23.5100002288818,"OISST"
"16",2023-08-11,23.25,"OISST"
"17",2023-08-12,23.2600002288818,"OISST"
"18",2023-08-13,23.4699993133545,"OISST"
"19",2023-08-14,23.7399997711182,"OISST"
"20",2023-08-15,23.9300003051758,"OISST"
"21",2023-08-16,23.9099998474121,"OISST"
"22",2023-08-17,23.8299999237061,"OISST"
"23",2023-08-18,23.8500003814697,"OISST"
"24",2023-08-19,23.8600006103516,"OISST"
"25",2023-08-20,23.7900009155273,"OISST"
"26",2023-08-21,23.7299995422363,"OISST"
"27",2023-08-22,23.8700008392334,"OISST"
"28",2023-08-23,24.2399997711182,"OISST"
"29",2023-08-24,24.3700008392334,"OISST"
"30",2023-08-25,24.5,"OISST"
"31",2023-08-26,24.6200008392334,"OISST"
"32",2023-08-27,24.5300006866455,"OISST"
"33",2023-08-28,24.1900005340576,"OISST"
"34",2023-08-29,23.9300003051758,"OISST"
"35",2023-08-30,23.9099998474121,"OISST"
"36",2023-08-31,24.0300006866455,"OISST"
"37",2023-09-01,24.2800006866455,"OISST"
"38",2023-09-02,24.5400009155273,"OISST"
"39",2023-09-03,24.7399997711182,"OISST"
"40",2023-09-04,24.8799991607666,"OISST"
"41",2023-09-05,24.9699993133545,"OISST"
"42",2023-09-06,24.9500007629395,"OISST"
"43",2023-09-07,24.7099990844727,"OISST"
"44",2023-09-08,24.5599994659424,"OISST"
"45",2023-09-09,24.6800003051758,"OISST"
"46",2023-09-10,24.8999996185303,"OISST"
"47",2023-09-11,24.9099998474121,"OISST"
"48",2023-09-12,24.8500003814697,"OISST"
"49",2023-09-13,24.6299991607666,"OISST"
"50",2023-09-14,24.6000003814697,"OISST"
"51",2023-09-15,24.7299995422363,"OISST"
"52",2023-09-16,24.8799991607666,"OISST"
"53",2023-09-17,24.9599990844727,"OISST"
"54",2023-09-18,24.7999992370605,"OISST"
"55",2023-09-19,24.8099994659424,"OISST"
"56",2023-09-20,25.0200004577637,"OISST"
"57",2023-09-21,25.2600002288818,"OISST"
"58",2023-09-22,25.5,"OISST"
"59",2023-09-23,25.6100006103516,"OISST"
"60",2023-09-24,25.6299991607666,"OISST"
"61",2023-09-25,25.75,"OISST"
"62",2023-09-26,25.8400001525879,"OISST"
"63",2023-09-27,26,"OISST"
"64",2023-09-28,26.1800003051758,"OISST"
"65",2023-09-29,26.3299999237061,"OISST"
"66",2023-09-30,26.5599994659424,"OISST"
"67",2023-10-01,26.6399993896484,"OISST"
"68",2023-10-02,26.2900009155273,"OISST"
"69",2023-10-03,25.7800006866455,"OISST"
"70",2023-10-04,25.7999992370605,"OISST"
"71",2023-10-05,26.1599998474121,"OISST"
"72",2023-10-06,26.1900005340576,"OISST"
"73",2023-10-07,26.1599998474121,"OISST"
"74",2023-10-08,26.3099994659424,"OISST"
"75",2023-10-09,26.3099994659424,"OISST"
"76",2023-10-10,25.9500007629395,"OISST"
"77",2023-10-11,25.6000003814697,"OISST"
"78",2023-10-12,25.7600002288818,"OISST"
"79",2023-10-13,25.9699993133545,"OISST"
"80",2023-10-14,26.2099990844727,"OISST"
"81",2023-10-15,26.2600002288818,"OISST"
"82",2023-10-16,26.1299991607666,"OISST"
"83",2023-10-17,26.0499992370605,"OISST"
"84",2023-10-18,26.0599994659424,"OISST"
"85",2023-10-19,26.0599994659424,"OISST"
"86",2023-10-20,26.0200004577637,"OISST"
"87",2023-10-21,26.0400009155273,"OISST"
"88",2023-10-22,26.0699996948242,"OISST"
"89",2023-10-23,26.1599998474121,"OISST"
"90",2023-10-24,26.3700008392334,"OISST"
"91",2023-10-25,26.5699996948242,"OISST"
"92",2023-10-26,26.6900005340576,"OISST"
"93",2023-10-27,26.8099994659424,"OISST"
"94",2023-10-28,26.9400005340576,"OISST"
"95",2023-10-29,27.0200004577637,"OISST"
"96",2023-10-30,26.9899997711182,"OISST"
"97",2023-10-31,26.9200000762939,"OISST"
"98",2023-11-01,26.7999992370605,"OISST"
"99",2023-11-02,26.3099994659424,"OISST"
"100",2023-11-03,25.8400001525879,"OISST"
"101",2023-11-04,25.5200004577637,"OISST"
"102",2023-11-05,25.6299991607666,"OISST"
"103",2023-11-06,25.9799995422363,"OISST"
"104",2023-11-07,26.4799995422363,"OISST"
"105",2023-11-08,26.7000007629395,"OISST"
"106",2023-11-09,26.6800003051758,"OISST"
"107",2023-11-10,26.5200004577637,"OISST"
"108",2023-11-11,26.5200004577637,"OISST"
"109",2023-11-12,26.5799999237061,"OISST"
"110",2023-11-13,26.7099990844727,"OISST"
"111",2023-11-14,26.4599990844727,"OISST"
"112",2023-11-15,26.1000003814697,"OISST"
"113",2023-11-16,25.7800006866455,"OISST"
"114",2023-11-17,25.9899997711182,"OISST"
"115",2023-11-18,26.3799991607666,"OISST"
"116",2023-11-19,26.8600006103516,"OISST"
"117",2023-11-20,27.0900001525879,"OISST"
"118",2023-11-21,27.4300003051758,"OISST"
"119",2023-11-22,27.8899993896484,"OISST"
"120",2023-11-23,28.2800006866455,"OISST"
"121",2023-11-24,28.4899997711182,"OISST"
"122",2023-11-25,28.3799991607666,"OISST"
"123",2023-11-26,28.3299999237061,"OISST"
"124",2023-11-27,28.2900009155273,"OISST"
"125",2023-11-28,28.2099990844727,"OISST"
"126",2023-11-29,28.1100006103516,"OISST"
"127",2023-11-30,28.0599994659424,"OISST"
"128",2023-12-01,27.6100006103516,"OISST"
"129",2023-12-02,26.8600006103516,"OISST"
"130",2023-12-03,26.6299991607666,"OISST"
"131",2023-12-04,27.0300006866455,"OISST"
"132",2023-12-05,27.4599990844727,"OISST"
"133",2023-12-06,27.6000003814697,"OISST"
"134",2023-12-07,27.6000003814697,"OISST"
"135",2023-12-08,27.75,"OISST"
"136",2023-12-09,28.0699996948242,"OISST"
"137",2023-12-10,28.4899997711182,"OISST"
"138",2023-12-11,28.7800006866455,"OISST"
"139",2023-12-12,28.6599998474121,"OISST"
"140",2023-12-13,28.7099990844727,"OISST"
"141",2023-12-14,28.9799995422363,"OISST"
"142",2023-12-15,29.2700004577637,"OISST"
"143",2023-12-16,29.2600002288818,"OISST"
"144",2023-12-17,29.1800003051758,"OISST"
"145",2023-12-18,28.9099998474121,"OISST"
"146",2023-12-19,28.5400009155273,"OISST"
"147",2023-12-20,28.3899993896484,"OISST"
"148",2023-12-21,28.6599998474121,"OISST"
"149",2023-12-22,28.9300003051758,"OISST"
"150",2023-12-23,28.7999992370605,"OISST"
"151",2023-12-24,28.3600006103516,"OISST"
"152",2023-12-25,28.5400009155273,"OISST"
"153",2023-12-26,28.8799991607666,"OISST"
"154",2023-12-27,29.2000007629395,"OISST"
"155",2023-12-28,29.4200000762939,"OISST"
"156",2023-12-29,29.6599998474121,"OISST"
"157",2023-12-30,29.7299995422363,"OISST"
"158",2023-12-31,29.8099994659424,"OISST"
"159",2024-01-01,29.6299991607666,"OISST"
"160",2024-01-02,29.5100002288818,"OISST"
"161",2024-01-03,29.3199996948242,"OISST"
"162",2024-01-04,29.2199993133545,"OISST"
"163",2024-01-05,29.1499996185303,"OISST"
"164",2024-01-06,29.1399993896484,"OISST"
"165",2024-01-07,29.3899993896484,"OISST"
"166",2024-01-08,29.8400001525879,"OISST"
"167",2024-01-09,30.25,"OISST"
"168",2024-01-10,30.3700008392334,"OISST"
"169",2024-01-11,30.3899993896484,"OISST"
"170",2024-01-12,30.4300003051758,"OISST"
"171",2024-01-13,30.5,"OISST"
"172",2024-01-14,30.6599998474121,"OISST"
"173",2024-01-15,30.6399993896484,"OISST"
"174",2024-01-16,30.6399993896484,"OISST"
"175",2024-01-17,30.5300006866455,"OISST"
"176",2024-01-18,30.3099994659424,"OISST"
"177",2024-01-19,29.9799995422363,"OISST"
"178",2024-01-20,29.8199996948242,"OISST"
"179",2024-01-21,29.8299999237061,"OISST"
"180",2024-01-22,29.8700008392334,"OISST"
"181",2024-01-23,29.6299991607666,"OISST"
"182",2024-01-24,29.2299995422363,"OISST"
"183",2024-01-25,28.8600006103516,"OISST"
"184",2024-01-26,28.7199993133545,"OISST"
"185",2024-01-27,28.6100006103516,"OISST"
"186",2024-01-28,28.7800006866455,"OISST"
"187",2024-01-29,29.1800003051758,"OISST"
"188",2024-01-30,29.4400005340576,"OISST"
"189",2024-01-31,29.7000007629395,"OISST"
"190",2024-02-01,29.8199996948242,"OISST"
"191",2024-02-02,29.9500007629395,"OISST"
"192",2024-02-03,30.0300006866455,"OISST"
"193",2024-02-04,29.9899997711182,"OISST"
"194",2024-02-05,29.8600006103516,"OISST"
"195",2024-02-06,29.7600002288818,"OISST"
"196",2024-02-07,29.8500003814697,"OISST"
"197",2024-02-08,29.9599990844727,"OISST"
"198",2024-02-09,30.0100002288818,"OISST"
"199",2024-02-10,30.0499992370605,"OISST"
"200",2024-02-11,29.9300003051758,"OISST"
"201",2024-02-12,29.8700008392334,"OISST"
"202",2024-02-13,29.9400005340576,"OISST"
"203",2024-02-14,30.0200004577637,"OISST"
"204",2024-02-15,30.2399997711182,"OISST"
"205",2024-02-16,30.3199996948242,"OISST"
"206",2024-02-17,30.3799991607666,"OISST"
"207",2024-02-18,30.3500003814697,"OISST"
"208",2024-02-19,30.3600006103516,"OISST"
"209",2024-02-20,30.2700004577637,"OISST"
"210",2024-02-21,30.2199993133545,"OISST"
"211",2024-02-22,30.2900009155273,"OISST"
"212",2024-02-23,30.2800006866455,"OISST"
"213",2024-02-24,30.3600006103516,"OISST"
"214",2024-02-25,30.6299991607666,"OISST"
"215",2024-02-26,30.5900001525879,"OISST"
"216",2024-02-27,30.2700004577637,"OISST"
"217",2024-02-28,30,"OISST"
"218",2024-02-29,29.8999996185303,"OISST"
"219",2024-03-01,29.8799991607666,"OISST"
"220",2024-03-02,29.9500007629395,"OISST"
"221",2024-03-03,30.1000003814697,"OISST"
"222",2024-03-04,30.25,"OISST"
"223",2024-03-05,30.1499996185303,"OISST"
"224",2024-03-06,29.8700008392334,"OISST"
"225",2024-03-07,29.7900009155273,"OISST"
"226",2024-03-08,29.7600002288818,"OISST"
"227",2024-03-09,29.75,"OISST"
"228",2024-03-10,29.8099994659424,"OISST"
"229",2024-03-11,30.0300006866455,"OISST"
"230",2024-03-12,30.0499992370605,"OISST"
"231",2024-03-13,30.0900001525879,"OISST"
"232",2024-03-14,30.1599998474121,"OISST"
"233",2024-03-15,30.1299991607666,"OISST"
"234",2024-03-16,29.8999996185303,"OISST"
"235",2024-03-17,29.6299991607666,"OISST"
"236",2024-03-18,29.4500007629395,"OISST"
"237",2024-03-19,29.3899993896484,"OISST"
"238",2024-03-20,29.3999996185303,"OISST"
"239",2024-03-21,29.3799991607666,"OISST"
"240",2024-03-22,29.3400001525879,"OISST"
"241",2024-03-23,29.3700008392334,"OISST"
"242",2024-03-24,29.3500003814697,"OISST"
"243",2024-03-25,29.3400001525879,"OISST"
"244",2024-03-26,29.3799991607666,"OISST"
"245",2024-03-27,29.5300006866455,"OISST"
"246",2024-03-28,29.7399997711182,"OISST"
"247",2024-03-29,29.7800006866455,"OISST"
"248",2024-03-30,29.6299991607666,"OISST"
"249",2024-04-01,29.5100002288818,"OISST"
"250",2024-04-02,29.6200008392334,"OISST"
"251",2024-04-03,29.75,"OISST"
"252",2024-04-04,29.7399997711182,"OISST"
"253",2024-04-05,29.7000007629395,"OISST"
"254",2024-04-06,29.6100006103516,"OISST"
"255",2024-04-07,29.4300003051758,"OISST"
"256",2024-04-08,29.1000003814697,"OISST"
"257",2024-04-09,28.8899993896484,"OISST"
"258",2024-04-10,28.7199993133545,"OISST"
"259",2024-04-11,28.6800003051758,"OISST"
"260",2024-04-12,28.5,"OISST"
"261",2024-04-13,28.2299995422363,"OISST"
"262",2024-04-14,28.1599998474121,"OISST"
"263",2024-04-15,27.9500007629395,"OISST"
"264",2024-04-16,27.8199996948242,"OISST"
"265",2024-04-17,27.9300003051758,"OISST"
"266",2024-04-18,27.9899997711182,"OISST"
"267",2024-04-19,27.7900009155273,"OISST"
"268",2024-04-20,27.6000003814697,"OISST"
"269",2024-04-21,27.4300003051758,"OISST"
"270",2024-04-22,27.4200000762939,"OISST"
"271",2024-04-23,27.4200000762939,"OISST"
"272",2024-04-24,27.5900001525879,"OISST"
"273",2024-04-25,27.4300003051758,"OISST"
"274",2024-04-26,27.7099990844727,"OISST"
"275",2024-04-27,27.6100006103516,"OISST"
"276",2024-04-28,27.2199993133545,"OISST"
"277",2024-04-29,27.0599994659424,"OISST"
"278",2024-04-30,27.1800003051758,"OISST"
"279",2024-05-01,27.1100006103516,"OISST"
"280",2024-05-02,26.9899997711182,"OISST"
"281",2024-05-03,26.7700004577637,"OISST"
"282",2024-05-04,26.4899997711182,"OISST"
"283",2024-05-05,26.6399993896484,"OISST"
"284",2024-05-06,26.9300003051758,"OISST"
"285",2024-05-07,27.0499992370605,"OISST"
"286",2024-05-08,27.1299991607666,"OISST"
"287",2024-05-09,27.1499996185303,"OISST"
"288",2024-05-10,27.1000003814697,"OISST"
"289",2024-05-11,27.0300006866455,"OISST"
"290",2024-05-12,26.9200000762939,"OISST"
"291",2024-05-13,26.8299999237061,"OISST"
"292",2024-05-14,26.8600006103516,"OISST"
"293",2024-05-15,26.9500007629395,"OISST"
"294",2024-05-16,27.1000003814697,"OISST"
"295",2024-05-17,27.1499996185303,"OISST"
"296",2024-05-18,27.0200004577637,"OISST"
"297",2024-05-19,26.6299991607666,"OISST"
"298",2024-05-20,26.2199993133545,"OISST"
"299",2024-05-21,26.1000003814697,"OISST"
"300",2024-05-22,26.0599994659424,"OISST"
"301",2024-05-23,26.0900001525879,"OISST"
"302",2024-05-24,26.0799999237061,"OISST"
"303",2024-05-25,26.0499992370605,"OISST"
"304",2024-05-26,26.0300006866455,"OISST"
"305",2024-05-27,26.0300006866455,"OISST"
"306",2024-05-28,26.0400009155273,"OISST"
"307",2024-05-29,26.0699996948242,"OISST"
"308",2024-05-30,26.2800006866455,"OISST"
"309",2024-05-31,26.5300006866455,"OISST"
"310",2024-06-01,26.6700000762939,"OISST"
"311",2024-06-02,26.7299995422363,"OISST"
"312",2024-06-03,26.8400001525879,"OISST"
"313",2024-06-04,26.7199993133545,"OISST"
"314",2024-06-05,26.6000003814697,"OISST"
"315",2024-06-06,26.5799999237061,"OISST"
"316",2024-06-07,26.5900001525879,"OISST"
"317",2024-06-08,26.4400005340576,"OISST"
"318",2024-06-09,26.1599998474121,"OISST"
"319",2024-06-10,25.8400001525879,"OISST"
"320",2024-06-11,25.6800003051758,"OISST"
"321",2024-06-12,25.6200008392334,"OISST"
"322",2024-06-13,25.6499996185303,"OISST"
"323",2024-06-14,25.6100006103516,"OISST"
"324",2024-06-15,25.3899993896484,"OISST"
"325",2024-06-16,25.2600002288818,"OISST"
"326",2024-06-17,25.2000007629395,"OISST"
"327",2024-06-18,25.2800006866455,"OISST"
"328",2024-06-19,25.3600006103516,"OISST"
"329",2024-06-20,25.4099998474121,"OISST"
"330",2024-06-21,25.5300006866455,"OISST"
"331",2024-06-22,25.6399993896484,"OISST"
"332",2024-06-23,25.7399997711182,"OISST"
"333",2024-06-24,25.7000007629395,"OISST"
"334",2024-06-25,25.6499996185303,"OISST"
"335",2024-06-26,25.7700004577637,"OISST"
"336",2024-06-27,25.8199996948242,"OISST"
"337",2024-06-28,25.7999992370605,"OISST"
"338",2024-06-29,25.7299995422363,"OISST"
"339",2024-06-30,25.7900009155273,"OISST"
"340",2024-07-01,25.8500003814697,"OISST"
"341",2024-07-02,25.75,"OISST"
"342",2024-07-03,25.7099990844727,"OISST"
"343",2024-07-04,25.6299991607666,"OISST"
"344",2024-07-05,25.5100002288818,"OISST"
"345",2024-07-06,25.5499992370605,"OISST"
"346",2024-07-07,25.5,"OISST"
"347",2024-07-08,25.6000003814697,"OISST"
"348",2024-07-09,25.6200008392334,"OISST"
"349",2024-07-10,25.6800003051758,"OISST"
"350",2024-07-11,25.7000007629395,"OISST"
"351",2024-07-12,25.6100006103516,"OISST"
"352",2024-07-13,25.4699993133545,"OISST"
"353",2024-07-14,25.4099998474121,"OISST"
"354",2024-07-15,25.3099994659424,"OISST"
"355",2024-07-16,25.2399997711182,"OISST"
"356",2024-07-17,25.2199993133545,"OISST"
"357",2024-07-18,25.1700000762939,"OISST"
"358",2024-07-19,25.1100006103516,"OISST"
"359",2024-07-20,25.1499996185303,"OISST"
"360",2024-07-21,25.1100006103516,"OISST"
"361",2024-07-22,25.1000003814697,"OISST"
"362",2024-07-23,25.0900001525879,"OISST"
"363",2024-07-24,25.1299991607666,"OISST"
"364",2024-07-25,25.0900001525879,"OISST"
"365",2024-07-26,25.1499996185303,"OISST"
"366",2024-07-27,25.1900005340576,"OISST"
"367",2024-07-28,25.1800003051758,"OISST"
"368",2024-07-29,25.1800003051758,"OISST"
"369",2024-07-30,25.2199993133545,"OISST"
"370",2024-07-31,25.2199993133545,"OISST"
"371",2024-08-01,25.2800006866455,"OISST"
"372",2024-08-02,25.2900009155273,"OISST"
"373",2024-08-03,25.2299995422363,"OISST"
"374",2024-08-04,25.1900005340576,"OISST"
"375",2024-08-05,25.1299991607666,"OISST"
"376",2024-08-06,25.0100002288818,"OISST"
"377",2024-08-07,24.9699993133545,"OISST"
"378",2024-08-08,25.0699996948242,"OISST"
"379",2024-08-09,25.2399997711182,"OISST"
"380",2024-08-10,25.3799991607666,"OISST"
"381",2024-08-11,25.4699993133545,"OISST"
"382",2024-08-12,25.5499992370605,"OISST"
"383",2024-08-13,25.5799999237061,"OISST"
"384",2024-08-14,25.5400009155273,"OISST"
"385",2024-08-15,25.3700008392334,"OISST"
"386",2024-08-16,25.1599998474121,"OISST"
"387",2024-08-17,25.0100002288818,"OISST"
"388",2024-08-18,25.0599994659424,"OISST"
"389",2024-08-19,25.2199993133545,"OISST"
"390",2024-08-20,25.2199993133545,"OISST"
"391",2024-08-21,25.1900005340576,"OISST"
"392",2024-08-22,25.1399993896484,"OISST"
"393",2024-08-23,25,"OISST"
"394",2024-08-24,24.8899993896484,"OISST"
"395",2024-08-25,24.9300003051758,"OISST"
"396",2024-08-26,24.9899997711182,"OISST"
"397",2024-08-27,25.1000003814697,"OISST"
"398",2024-08-28,25.2199993133545,"OISST"
"399",2024-08-29,25.3199996948242,"OISST"
"400",2024-08-30,25.2199993133545,"OISST"
"401",2024-08-31,24.9799995422363,"OISST"
"402",2024-09-01,24.7700004577637,"OISST"
"403",2024-09-02,24.6599998474121,"OISST"
"404",2024-09-03,24.5599994659424,"OISST"
"405",2024-09-04,24.6499996185303,"OISST"
"406",2024-09-05,24.8899993896484,"OISST"
"407",2024-09-06,25.1399993896484,"OISST"
"408",2024-09-07,25.2999992370605,"OISST"
"409",2024-09-08,25.5300006866455,"OISST"
"410",2024-09-09,25.6399993896484,"OISST"
"411",2024-09-10,25.3799991607666,"OISST"
"412",2024-09-11,24.9899997711182,"OISST"
"413",2024-09-12,24.7700004577637,"OISST"
"414",2024-09-13,24.8099994659424,"OISST"
"415",2024-09-14,24.9899997711182,"OISST"
"416",2024-09-15,25.3500003814697,"OISST"
"417",2024-09-16,25.6700000762939,"OISST"
"418",2024-09-17,25.7800006866455,"OISST"
"419",2024-09-18,25.8500003814697,"OISST"
"420",2024-09-19,25.9599990844727,"OISST"
"421",2024-09-20,25.9799995422363,"OISST"
"422",2024-09-21,26,"OISST"
"423",2024-09-22,25.7800006866455,"OISST"
"424",2024-09-23,25.4799995422363,"OISST"
"425",2024-09-24,25.3799991607666,"OISST"
"426",2024-09-25,25.5400009155273,"OISST"
"427",2024-09-26,25.8899993896484,"OISST"
"428",2024-09-27,26.1299991607666,"OISST"
"429",2024-09-28,26.2199993133545,"OISST"
"430",2024-09-29,26.3199996948242,"OISST"
"431",2024-09-30,26.4899997711182,"OISST"
"432",2024-10-01,26.5900001525879,"OISST"
"433",2024-10-02,26.0900001525879,"OISST"
"434",2024-10-03,25.6299991607666,"OISST"
"435",2024-10-04,25.2199993133545,"OISST"
"436",2024-10-05,25.0200004577637,"OISST"
"437",2024-10-06,24.8500003814697,"OISST"
"438",2024-10-07,24.9400005340576,"OISST"
"439",2024-10-08,25.0100002288818,"OISST"
"440",2024-10-09,25.1200008392334,"OISST"
"441",2024-10-10,25.4200000762939,"OISST"
"442",2024-10-11,25.7999992370605,"OISST"
"443",2024-10-12,26.25,"OISST"
"444",2024-10-13,26.4599990844727,"OISST"
"445",2024-10-14,26.4599990844727,"OISST"
"446",2024-10-15,26.4599990844727,"OISST"
"447",2024-10-16,26.0799999237061,"OISST"
"448",2024-10-17,25.7199993133545,"OISST"
"449",2024-10-18,25.6200008392334,"OISST"
"450",2024-10-19,25.6800003051758,"OISST"
"451",2024-10-20,25.9200000762939,"OISST"
"452",2024-10-21,26.3600006103516,"OISST"
"453",2024-10-22,26.6499996185303,"OISST"
"454",2024-10-23,26.5300006866455,"OISST"
"455",2024-10-24,26.5499992370605,"OISST"
"456",2024-10-25,26.7399997711182,"OISST"
"457",2024-10-26,26.8700008392334,"OISST"
"458",2024-10-27,27.0100002288818,"OISST"
"459",2024-10-28,27.1499996185303,"OISST"
"460",2024-10-29,27.3099994659424,"OISST"
"461",2024-10-30,27.5499992370605,"OISST"
